full_name,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
  1170 Siva (1930 SQ),MCA,N,N,12.36,10.37,0.1751,3.13637,,,0.301,2.326,1.626,22.16,0.83,59.46,264.07,0.2779,1300.0,0.722,0,7301
  1171 Rusthawelia (1930 TA),MBA,N,N,10.02,82.229,0.029,10.98,,,0.1948,3.174,2.556,3.09,121.48,292.63,301.1,0.1743,2070.0,1.57,0,11247
  1172 Aneas (1930 UA),TJN,N,N,8.2,118.02,0.059,8.705,,,0.1054,5.239,4.687,16.65,247.26,52.48,108.34,0.0822,4380.0,3.7,0,6731
  1173 Anchises (1930 UB),TJN,N,N,8.91,99.549,0.05,11.595,,,0.1376,5.27,4.545,6.93,283.9,41.44,50.97,0.08147,4420.0,3.54,0,7178
  1174 Marmara (1930 UC),MBA,N,N,11.49,18.142,0.086,12.0,,,0.11,3.024,2.692,10.06,0.86,354.25,67.44,0.1874,1920.0,1.69,0,6255
  1175 Margo (1930 UD),OMB,N,N,9.93,24.266,0.249,6.0136,,,0.071,3.211,2.983,16.35,236.98,98.77,218.46,0.1713,2100.0,2.03,0,6141
  1176 Lucidor (1930 VE),MBA,N,N,11.43,17.489,0.031,4.0791,,,0.1421,2.693,2.31,6.65,272.1,155.53,175.29,0.223,1610.0,1.33,0,5718
  1177 Gonnessia (1930 WA),OMB,N,N,9.36,91.98,0.0398,30.51,,,0.0351,3.349,3.231,15.02,251.73,256.24,92.52,0.1608,2240.0,2.29,0,7454
  1178 Irmela (1931 EC),MBA,N,N,12.05,19.663,0.07,11.992,,,0.1864,2.677,2.178,6.97,169.93,357.49,208.88,0.225,1600.0,1.18,0,6412
  1179 Mally (1931 FD),MBA,N,N,12.94,13.159,0.071,46.692,,,0.1739,2.617,2.162,8.71,6.73,233.89,82.72,0.2328,1550.0,1.16,0,6897
  1180 Rita (1931 GE),OMB,N,N,9.4,97.0,0.058,14.894,,,0.1559,3.981,3.36,7.19,88.14,205.11,249.22,0.1241,2900.0,2.34,0,10065
  1181 Lilith (1927 CQ),MBA,N,N,11.36,20.492,0.106,15.033,,,0.1933,2.665,2.15,5.59,260.56,156.62,311.95,0.2266,1590.0,1.16,0,7844
  1182 Ilona (1927 EA),MBA,N,N,11.75,14.162,0.221,29.8553,,,0.1176,2.259,1.993,9.39,336.26,63.13,118.44,0.2903,1240.0,1.02,0,13112
  1183 Jutta (1930 DC),MBA,N,N,12.57,23.751,0.045,3712.0,,,0.1284,2.384,2.078,2.79,14.95,206.19,326.53,0.2678,1340.0,1.07,0,10539
  1184 Gaea (1926 RE),MBA,N,N,11.07,11.783,0.462,2.871,,,0.0726,2.668,2.474,11.31,355.69,310.16,319.69,0.2262,1590.0,1.48,0,5465
  1185 Nikko (1927 WC),MBA,N,N,12.16,8.347,0.37,3.79,,,0.1056,2.237,2.001,5.7,71.85,2.22,84.03,0.2946,1220.0,1.02,0,18073
  1186 Turnera (1929 PL),MBA,N,N,9.97,34.29,0.24,12.085,,,0.1011,3.024,2.718,10.74,42.93,297.37,92.59,0.1874,1920.0,1.73,0,13288
  1187 Afra (1929 XC),MBA,N,N,11.61,32.348,0.051,14.0701,,,0.2235,2.639,2.049,10.7,327.11,74.77,152.01,0.2299,1570.0,1.09,0,8135
  1188 Gothlandia (1930 SB),MBA,N,N,11.68,12.67,0.273,3.4916,,,0.1808,2.19,1.794,4.82,5.35,7.12,126.81,0.3041,1180.0,0.794,0,11974
  1189 Terentia (1930 SG),MBA,N,N,9.97,59.246,0.042,19.308,,,0.1112,2.933,2.607,9.86,275.15,95.93,332.09,0.1963,1830.0,1.63,0,7634
  1190 Pelagia (1930 SL),MBA,N,N,12.91,17.923,0.054,2.3661,,,0.1307,2.431,2.114,3.17,26.34,41.8,344.11,0.26,1380.0,1.13,0,9266
  1191 Alfaterna (1931 CA),MBA,N,N,10.78,47.397,0.045,193.9,,,0.0487,2.893,2.752,18.46,134.55,59.35,53.04,0.2003,1800.0,1.79,0,7186
  1192 Prisma (1931 FE),MBA,N,N,12.72,7.377,0.22,6.558,,,0.2592,2.365,1.752,23.91,1.22,131.41,30.63,0.271,1330.0,0.824,0,8562
  1193 Africa (1931 HB),MBA,N,N,11.81,12.22,0.247,158.7,,,0.1236,2.646,2.319,14.14,49.46,186.12,333.35,0.229,1570.0,1.31,0,7730
  1194 Aletta (1931 JG),MBA,N,N,10.65,41.358,0.087,20.39,,,0.09,2.914,2.652,10.85,290.8,247.53,48.47,0.1981,1820.0,1.68,0,5865
  1195 Orangia (1931 KD),MBA,N,N,13.2,6.258,0.237,6.167,,,0.2003,2.258,1.806,7.2,281.15,328.9,301.32,0.2905,1240.0,0.794,0,5240
  1196 Sheba (1931 KE),MBA,N,N,10.2,25.274,0.218,6.319,,,0.1804,2.652,2.173,17.68,100.7,262.37,208.28,0.2282,1580.0,1.25,0,6512
  1197 Rhodesia (1931 LD),MBA,N,N,10.19,47.741,0.063,16.06,,,0.235,2.882,2.205,12.98,255.6,276.98,166.76,0.2014,1790.0,1.25,0,6062
  1199 Geldonia (1931 RF),MBA,N,N,10.32,30.395,0.098,57.939,,,0.033,3.018,2.919,8.78,235.49,290.37,169.19,0.188,1920.0,1.94,0,7354
  1200 Imperatrix (1931 RH),MBA,N,N,10.9,42.006,0.065,17.769,,,0.1128,3.058,2.713,4.61,204.59,53.06,304.61,0.1843,1950.0,1.7,0,6724
  1201 Strenua (1931 RK),MBA,N,N,11.54,35.825,0.037,14.775,,,0.0397,2.7,2.593,7.0,203.01,168.22,81.1,0.2221,1620.0,1.59,0,8896
  1202 Marina (1931 RL),OMB,N,N,10.04,54.93,0.0337,9.558,,,0.167,3.993,3.326,3.33,49.81,308.0,355.31,0.1235,2910.0,2.32,0,5888
  1203 Nanna (1931 TA),MBA,N,N,11.65,35.18,0.0473,18.54,,,0.2514,2.884,2.159,5.99,224.47,177.31,59.6,0.2013,1790.0,1.17,0,5910
  1205 Ebella (1931 TB1),MBA,N,N,13.5,5.474,0.214,,,,0.2726,2.536,1.845,8.85,22.92,349.46,115.49,0.2441,1470.0,0.845,0,3997
  1206 Numerowia (1931 UH),MBA,N,N,11.62,14.534,0.159,4.7743,,,0.0529,2.865,2.714,13.0,324.11,283.04,281.9,0.2032,1770.0,1.73,0,8437
  1207 Ostenia (1931 VT),MBA,N,N,10.98,21.925,0.176,9.073,,,0.0887,3.02,2.752,10.34,19.97,46.91,326.08,0.1878,1920.0,1.78,0,11162
  1208 Troilus (1931 YA),TJN,N,N,9.03,100.477,0.041,56.17,,,0.0926,5.255,4.768,33.54,48.55,296.72,58.21,0.08182,4400.0,3.88,0,7064
  1209 Pumma (1927 HA),MBA,N,N,10.79,26.889,0.141,8.5001,,,0.1267,3.169,2.768,6.94,89.74,176.51,107.08,0.1747,2060.0,1.75,0,8087
  1210 Morosovia (1931 LB),MBA,N,N,10.0,33.663,0.132,15.2616,,,0.0622,3.011,2.823,11.26,106.55,165.27,12.99,0.1887,1910.0,1.81,0,6704
  1211 Bressole (1931 XA),MBA,N,N,11.0,45.809,0.047,31.812,,,0.1587,2.93,2.465,12.77,129.7,211.33,338.52,0.1965,1830.0,1.46,0,5239
  1212 Francette (1931 XC),OMB,N,N,9.61,76.387,0.046,32.78,,,0.1903,3.95,3.198,7.59,149.55,347.81,300.31,0.1256,2870.0,2.21,0,7172
  1213 Algeria (1931 XD),MBA,N,N,11.17,29.175,0.057,16.3722,,,0.1284,3.135,2.732,13.11,271.25,110.95,13.46,0.1776,2030.0,1.77,0,6927
  1214 Richilde (1932 AA),MBA,N,N,11.28,36.668,0.048,9.86,,,0.1176,2.714,2.395,9.85,285.78,33.88,148.05,0.2205,1630.0,1.39,0,8806
  1215 Boyer (1932 BA),MBA,N,N,10.91,13.041,0.116,11.567,,,0.1313,2.579,2.24,15.91,123.69,265.69,319.27,0.238,1510.0,1.31,0,5617
  1216 Askania (1932 BL),MBA,N,N,12.36,10.533,0.064,6.536,,,0.1797,2.232,1.831,7.61,121.48,145.21,300.2,0.2956,1220.0,0.819,0,11079
  1218 Aster (1932 BJ),MBA,N,N,13.22,5.554,0.332,3.1581,,,0.1085,2.263,2.018,3.16,63.76,69.55,205.0,0.2895,1240.0,1.03,0,5398
  1219 Britta (1932 CJ),MBA,N,N,11.71,9.86,0.346,5.575,,,0.1243,2.213,1.938,4.41,42.5,23.81,249.23,0.2993,1200.0,0.952,0,6389
  1220 Crocus (1932 CU),MBA,N,N,11.61,17.866,0.114,491.4,,,0.0746,3.003,2.779,11.38,113.24,330.11,55.51,0.1894,1900.0,1.8,0,7124
  1222 Tina (1932 LA),MBA,N,N,11.22,25.781,0.202,13.395,,,0.2496,2.795,2.097,19.59,245.74,59.64,346.84,0.211,1710.0,1.15,0,6202
  1223 Neckar (1931 TG),MBA,N,N,10.5,22.783,0.17,7.81,,,0.0623,2.869,2.69,2.54,40.71,13.03,85.33,0.2028,1770.0,1.7,0,6215
  1224 Fantasia (1927 SD),MBA,N,N,11.53,13.816,0.264,4.995,,,0.1985,2.304,1.847,7.89,258.01,129.5,4.35,0.2818,1280.0,0.863,0,5527
  1225 Ariane (1930 HK),MBA,N,N,12.05,9.194,0.302,5.5068,,,0.0745,2.233,2.067,3.07,12.31,101.39,315.6,0.2953,1220.0,1.09,0,5606
  1226 Golia (1930 HL),MBA,N,N,12.17,11.679,0.187,4.4739,,,0.1094,2.584,2.301,9.83,17.4,139.32,50.17,0.2374,1520.0,1.32,0,5449
  1227 Geranium (1931 TD),OMB,N,N,10.76,46.269,0.071,12.363,,,0.1959,3.22,2.589,16.46,0.02,304.61,174.1,0.1706,2110.0,1.61,0,5350
  1228 Scabiosa (1931 TU),MBA,N,N,11.49,14.685,0.249,22.71,,,0.0383,2.769,2.663,3.28,307.67,207.32,9.15,0.214,1680.0,1.67,0,5726
  1229 Tilia (1931 TP1),OMB,N,N,11.38,27.795,0.069,7.035,,,0.168,3.228,2.686,1.04,197.25,167.5,73.63,0.1699,2120.0,1.68,0,5744
  1230 Riceia (1931 TX1),MBA,N,N,12.96,6.194,0.318,6.60444,,,0.1788,2.573,2.113,10.52,200.49,184.87,285.9,0.2388,1510.0,1.12,0,5021
  1231 Auricula (1931 TE2),MBA,N,N,12.23,18.713,0.066,3.9816,,,0.087,2.668,2.436,11.46,341.83,248.24,351.13,0.2261,1590.0,1.45,0,6161
  1232 Cortusa (1931 TF2),MBA,N,N,10.32,36.367,0.072,25.16,,,0.1421,3.174,2.723,10.38,260.7,340.68,336.61,0.1743,2070.0,1.71,0,6422
  1233 Kobresia (1931 TG2),MBA,N,N,11.51,33.323,0.047,27.83,,,0.0559,2.555,2.412,5.6,291.38,333.0,123.05,0.2414,1490.0,1.4,0,5827
  1234 Elyna (1931 UF),MBA,N,N,10.94,22.876,0.162,5.4221,,,0.0869,3.013,2.751,8.53,304.31,90.99,349.92,0.1885,1910.0,1.77,0,8990
  1236 Thais (1931 VX),MBA,N,N,11.81,22.34,0.0599,47.9891,,,0.2414,2.431,1.844,13.18,48.57,306.07,328.68,0.2601,1380.0,0.873,0,6441
  1237 Genevieve (1931 XB),MBA,N,N,11.02,39.81,0.0585,16.37,,,0.0784,2.612,2.407,9.73,57.8,306.94,148.3,0.2335,1540.0,1.42,0,11036
  1238 Predappia (1932 CA),MBA,N,N,12.1,20.606,0.07,8.94,,,0.1418,2.666,2.288,12.15,51.62,93.91,183.04,0.2264,1590.0,1.34,0,4832
  1239 Queteleta (1932 CB),MBA,N,N,12.44,18.681,0.051,10.278,,,0.2305,2.662,2.049,1.66,72.97,36.81,230.78,0.2269,1590.0,1.07,0,5331
  1240 Centenaria (1932 CD),MBA,N,N,10.17,63.035,0.056,11.2907,,,0.1754,2.866,2.364,10.16,323.66,23.49,251.5,0.2031,1770.0,1.36,0,6485
  1241 Dysona (1932 EB1),MBA,N,N,9.7,79.19,0.047,8.6092,,,0.0996,3.188,2.871,23.52,322.15,320.37,89.04,0.1731,2080.0,1.88,0,7725
  1242 Zambesia (1932 HL),MBA,N,N,10.47,47.594,0.058,17.3148,,,0.1915,2.735,2.211,10.15,349.65,54.12,71.6,0.2179,1650.0,1.24,0,9020
  1243 Pamela (1932 JE),MBA,N,N,9.66,69.883,0.04,25.96,,,0.0453,3.098,2.958,13.26,245.52,51.05,353.67,0.1807,1990.0,1.96,0,6126
  1244 Deira (1932 KE),MBA,N,N,11.62,31.799,0.036,210.6,,,0.097,2.344,2.116,8.7,276.95,261.86,79.14,0.2747,1310.0,1.14,0,8497
  1245 Calvinia (1932 KF),MBA,N,N,9.95,29.751,0.221,4.8523,,,0.0813,2.893,2.658,2.9,151.69,205.96,260.54,0.2003,1800.0,1.65,0,7034
  1246 Chaka (1932 OA),MBA,N,N,10.93,17.634,0.195,25.462,,,0.31,2.621,1.808,16.0,290.48,54.78,326.95,0.2323,1550.0,0.845,0,8267
  1247 Memoria (1932 QA),MBA,N,N,10.67,38.906,0.078,18.79,,,0.1757,3.131,2.58,1.78,161.68,138.28,305.54,0.1779,2020.0,1.56,0,8208
  1248 Jugurtha (1932 RO),MBA,N,N,9.91,28.468,0.282,12.1889,,,0.0136,2.722,2.685,9.14,79.22,340.73,204.94,0.2195,1640.0,1.7,0,7773
  1249 Rutherfordia (1932 VB),MBA,N,N,11.44,13.063,0.251,18.242,,,0.0767,2.224,2.054,4.87,258.89,224.12,320.73,0.2971,1210.0,1.07,0,8011
  1250 Galanthus (1933 BD),MBA,N,N,12.34,20.062,0.055,3.92,,,0.2766,2.547,1.842,15.17,291.93,217.58,255.49,0.2425,1480.0,0.877,0,5994
  1251 Hedera (1933 BE),MBA,N,N,10.9,13.239,0.636,19.9,,,0.1557,2.718,2.295,6.05,140.59,217.16,356.37,0.22,1640.0,1.29,0,9238
  1252 Celestia (1933 DG),MBA,N,N,10.73,19.037,0.215,10.636,,,0.2051,2.697,2.144,33.84,140.78,63.58,311.74,0.2226,1620.0,1.28,0,6651
  1253 Frisia (1931 TV1),MBA,N,N,12.15,21.682,0.077,14.557,,,0.2039,3.173,2.526,1.34,39.8,355.26,242.28,0.1744,2060.0,1.53,0,5937
  1254 Erfordia (1932 JA),MBA,N,N,10.69,51.54,0.032,12.287,,,0.0246,3.136,3.059,7.09,287.52,246.86,348.59,0.1775,2030.0,2.07,0,8894
  1255 Schilowa (1932 NC),MBA,N,N,10.35,33.669,0.13,29.536,,,0.1738,3.143,2.596,8.56,237.51,132.52,188.44,0.1769,2030.0,1.61,0,6547
  1256 Normannia (1932 PD),OMB,N,N,9.82,68.245,0.052,52.0,,,0.0785,3.888,3.583,4.18,236.86,102.44,28.78,0.1286,2800.0,2.58,0,7948
  1257 Mora (1932 PE),MBA,N,N,12.14,21.392,0.051,5.2948,,,0.0834,2.488,2.28,3.93,213.88,20.74,6.45,0.2511,1430.0,1.27,0,6366
  1258 Sicilia (1932 PG),MBA,N,N,10.83,45.669,0.05,13.5,,,0.0486,3.188,3.033,7.72,299.39,76.59,106.05,0.1732,2080.0,2.04,0,7458
  1259 Ogyalla (1933 BT),MBA,N,N,10.59,36.111,0.066,17.334,,,0.1209,3.113,2.737,2.37,74.93,153.23,270.69,0.1794,2010.0,1.73,0,6636
  1260 Walhalla (1933 BW),MBA,N,N,12.44,13.328,0.12,,,,0.0378,2.616,2.517,8.02,304.46,22.64,146.43,0.233,1550.0,1.5,0,5765
  1261 Legia (1933 FB),MBA,N,N,11.42,32.576,0.067,25.71,,,0.179,3.136,2.574,2.43,67.27,103.86,230.43,0.1775,2030.0,1.58,0,10450
  1262 Sniadeckia (1933 FE),MBA,N,N,10.28,71.011,0.028,17.57,,,0.0038,3.007,2.995,13.14,124.18,203.72,138.04,0.1891,1900.0,1.98,0,6864
  1263 Varsavia (1933 FF),MBA,N,N,10.2,49.29,0.0459,7.1639,,,0.1869,2.667,2.169,29.25,158.43,287.03,173.58,0.2263,1590.0,1.33,0,7735
  1264 Letaba (1933 HG),MBA,N,N,9.63,66.04,0.041,32.74,,,0.1571,2.864,2.414,24.97,234.95,31.15,2.56,0.2033,1770.0,1.42,0,6370
  1265 Schweikarda (A911 UR),MBA,N,N,11.34,19.335,0.172,13.016,,,0.0691,3.027,2.818,9.5,314.19,112.84,208.4,0.1871,1920.0,1.85,0,7750
  1266 Tone (1927 BD),OMB,N,N,9.5,75.47,0.053,15.605,,,0.0494,3.366,3.2,17.23,320.12,306.08,215.2,0.1596,2260.0,2.21,0,8480
  1267 Geertruida (1930 HD),MBA,N,N,12.29,23.108,0.048,5.5087,,,0.1785,2.471,2.03,4.77,24.2,268.78,178.24,0.2537,1420.0,1.02,0,11330
  1268 Libya (1930 HJ),OMB,N,N,9.12,96.71,0.043,17.572,,,0.1039,3.985,3.57,4.42,350.94,119.05,170.49,0.1239,2910.0,2.59,0,6125
  1269 Rollandia (1930 SH),OMB,N,N,8.76,104.893,0.048,60.45,,,0.0966,3.921,3.542,2.76,134.57,16.84,302.51,0.1269,2840.0,2.55,0,6276
  1270 Datura (1930 YE),MBA,N,N,12.53,8.203,0.288,3.359,,,0.2084,2.234,1.769,5.99,97.76,258.9,228.57,0.2951,1220.0,0.775,0,6403
  1271 Isergina (1931 TN),MBA,N,N,10.6,47.524,0.031,7.59932,,,0.1209,3.139,2.76,6.68,126.81,272.56,328.76,0.1772,2030.0,1.78,0,12039
  1272 Gefion (1931 TZ1),MBA,N,N,12.93,6.965,0.252,3.086,,,0.1508,2.788,2.368,8.42,321.28,4.99,130.26,0.2117,1700.0,1.35,0,4575
  1273 Helma (1932 PF),MBA,N,N,13.0,6.278,0.34,6.0851,,,0.161,2.394,2.009,5.4,296.46,48.99,57.53,0.2661,1350.0,1.0,0,8665
  1274 Delportia (1932 WC),MBA,N,N,11.91,9.611,0.461,5.56,,,0.1141,2.229,1.974,4.39,327.04,244.75,201.48,0.2962,1220.0,0.972,0,5821
  1275 Cimbria (1932 WG),MBA,N,N,10.95,27.622,0.141,5.65,,,0.1686,2.68,2.228,12.86,188.35,198.0,96.49,0.2246,1600.0,1.23,0,11687
  1276 Ucclia (1933 BA),MBA,N,N,10.81,36.499,0.075,4.90768,,,0.0911,3.179,2.889,23.28,114.3,338.87,182.13,0.1739,2070.0,1.91,0,5516
  1277 Dolores (1933 HA),MBA,N,N,11.3,32.587,0.063,12.676,,,0.2408,2.696,2.047,6.98,246.94,47.27,261.54,0.2226,1620.0,1.04,0,8879
  1278 Kenya (1933 LA),MBA,N,N,10.95,19.361,0.195,188.0,,,0.264,2.404,1.769,10.86,90.24,238.52,239.82,0.2645,1360.0,0.783,0,10719
  1279 Uganda (1933 LB),MBA,N,N,12.35,6.804,0.321,23.2,,,0.211,2.369,1.869,5.72,335.39,297.45,113.85,0.2703,1330.0,0.86,0,7568
  1280 Baillauda (1933 QB),OMB,N,N,10.11,50.83,0.0505,12.648,,,0.0426,3.414,3.269,6.43,292.53,90.39,178.84,0.1562,2300.0,2.28,0,5857
  1281 Jeanne (1933 QJ),MBA,N,N,11.78,25.716,0.058,15.3,,,0.2098,2.556,2.02,7.43,209.88,73.7,234.68,0.2412,1490.0,1.02,0,12878
  1282 Utopia (1933 QM1),MBA,N,N,10.26,57.702,0.053,13.623,,,0.1195,3.121,2.748,18.02,324.22,78.14,201.83,0.1788,2010.0,1.82,0,5865
  1283 Komsomolia (1925 SC),MBA,N,N,10.4,29.569,0.153,32.175,,,0.2216,3.181,2.476,8.91,157.67,234.21,146.94,0.1738,2070.0,1.49,0,7026
  1284 Latvia (1933 OP),MBA,N,N,10.19,41.128,0.069,9.55,,,0.1728,2.644,2.187,10.89,302.66,115.14,91.34,0.2293,1570.0,1.22,0,5394
  1285 Julietta (1933 QF),MBA,N,N,11.0,42.43,0.058,20.3,,,0.0483,2.994,2.849,5.69,317.79,69.38,252.24,0.1903,1890.0,1.86,0,7932
  1286 Banachiewicza (1933 QH),MBA,N,N,10.93,21.474,0.17,8.63,,,0.095,3.02,2.733,9.75,200.33,107.53,232.0,0.1878,1920.0,1.74,0,7107
  1287 Lorcia (1933 QL),MBA,N,N,11.1,21.678,0.14,8.8776,,,0.0569,3.013,2.841,9.85,202.32,269.96,117.66,0.1885,1910.0,1.88,0,6763
  1288 Santa (1933 QM),MBA,N,N,11.41,31.378,0.044,7.605,,,0.064,2.886,2.701,7.56,298.85,52.28,287.3,0.2011,1790.0,1.7,0,5681
  1289 Kutaissi (1933 QR),MBA,N,N,10.65,21.531,0.245,3.6,,,0.061,2.86,2.685,1.62,193.02,115.29,47.87,0.2038,1770.0,1.67,0,7897
  1291 Phryne (1933 RA),MBA,N,N,10.39,27.418,0.127,5.5841,,,0.0973,3.01,2.717,9.12,215.28,116.79,236.86,0.1887,1910.0,1.72,0,7158
  1292 Luce (1933 SH),MBA,N,N,11.39,13.899,0.26,6.9541,,,0.0569,2.543,2.398,2.15,270.85,244.71,114.96,0.2431,1480.0,1.41,0,6837
  1293 Sonja (1933 SO),MCA,N,N,13.68,7.8,0.4598,2.878,,,0.2754,2.227,1.614,5.36,236.34,99.72,273.99,0.2965,1210.0,0.614,0,6005
  1294 Antwerpia (1933 UB1),MBA,N,N,10.66,37.199,0.117,6.63,,,0.2315,2.688,2.066,8.72,81.06,313.22,327.19,0.2236,1610.0,1.08,0,5321
  1295 Deflotte (1933 WD),OMB,N,N,10.85,47.407,0.046,14.64,,,0.1251,3.389,2.965,2.89,185.01,275.11,246.06,0.158,2280.0,1.98,0,10804
  1296 Andree (1933 WE),MBA,N,N,11.76,26.298,0.072,5.18366,,,0.1428,2.418,2.073,4.11,226.95,236.38,141.28,0.2622,1370.0,1.09,0,5683
  1297 Quadea (1934 AD),MBA,N,N,11.0,22.42,0.2,6.267,,,0.0668,3.023,2.821,9.0,295.81,126.2,230.82,0.1875,1920.0,1.85,0,6879
  1298 Nocturna (1934 AE),MBA,N,N,11.14,37.802,0.054,34.8,,,0.144,3.131,2.68,5.5,299.72,59.11,324.99,0.1779,2020.0,1.68,0,8783
  1299 Mertona (1934 BA),MBA,N,N,11.44,14.14,0.243,4.977,,,0.1853,2.805,2.285,7.88,165.46,260.56,238.51,0.2098,1720.0,1.31,0,5865
  1300 Marcelle (1934 CL),MBA,N,N,11.62,28.194,0.031,565.0,,,0.0076,2.781,2.76,9.55,82.9,354.36,342.63,0.2125,1690.0,1.78,0,12020
  1301 Yvonne (1934 EA),MBA,N,N,11.52,21.438,0.111,7.32,,,0.2713,2.766,2.015,34.05,161.47,302.0,19.56,0.2143,1680.0,1.15,0,7478
  1302 Werra (A924 SE),MBA,N,N,10.95,35.041,0.076,8.183,,,0.1747,3.113,2.569,2.6,90.1,353.25,71.65,0.1795,2010.0,1.58,0,5558
  1303 Luthera (1928 FP),OMB,N,N,9.46,81.685,0.024,8.3281,,,0.0956,3.234,2.924,19.53,71.79,102.26,344.98,0.1695,2120.0,2.0,0,6757
  1304 Arosa (1928 KC),MBA,N,N,9.2,43.613,0.337,7.7478,,,0.1229,3.193,2.801,18.98,86.35,147.63,5.57,0.1727,2080.0,1.8,0,6685
  1305 Pongola (1928 OC),MBA,N,N,10.62,24.11,0.169,8.335,,,0.0675,3.017,2.814,2.31,62.89,150.23,290.66,0.1881,1910.0,1.81,0,5623
  1306 Scythia (1930 OB),MBA,N,N,9.99,66.78,0.035,7.525,,,0.0968,3.142,2.838,14.99,274.03,142.23,309.6,0.1769,2030.0,1.87,0,12211
  1307 Cimmeria (1930 UF),MBA,N,N,12.39,9.419,0.251,2.82,,,0.0967,2.251,2.033,3.95,233.74,207.74,11.19,0.2919,1230.0,1.05,0,7658
  1308 Halleria (1931 EB),MBA,N,N,10.95,46.951,0.038,6.028,,,0.0082,2.909,2.885,5.56,353.95,187.22,25.86,0.1987,1810.0,1.88,0,7542
  1309 Hyperborea (1931 TO),OMB,N,N,10.38,57.57,0.043,13.88,,,0.1461,3.209,2.74,10.28,205.97,243.19,88.74,0.1714,2100.0,1.78,0,7037
  1311 Knopfia (1933 FF1),MBA,N,N,12.43,9.939,0.099,19.296,,,0.0434,2.427,2.321,2.83,244.94,244.49,228.23,0.2607,1380.0,1.34,0,5945
  1312 Vassar (1933 OT),MBA,N,N,10.62,36.28,0.0643,7.932,,,0.2103,3.099,2.448,21.93,129.19,261.91,286.64,0.1806,1990.0,1.56,0,5693
  1313 Berna (1933 QG),MBA,N,N,11.67,13.504,0.185,25.46,,,0.2074,2.657,2.106,12.56,298.08,100.29,67.28,0.2276,1580.0,1.16,0,10840
  1314 Paula (1933 SC),MBA,N,N,12.78,8.194,0.223,5.9498,,,0.1743,2.295,1.895,5.24,264.59,144.09,142.25,0.2835,1270.0,0.908,0,6665
  1315 Bronislawa (1933 SF1),OMB,N,N,10.2,64.863,0.04,9.578,,,0.0739,3.207,2.97,7.08,236.44,20.71,105.82,0.1716,2100.0,1.96,0,9409
  1317 Silvretta (1935 RC),OMB,N,N,10.11,17.919,0.275,7.048,,,0.2351,3.205,2.451,20.4,6.12,34.28,293.86,0.1718,2100.0,1.48,0,11560
  1318 Nerina (1934 FG),MBA,N,N,12.25,13.272,0.176,2.528,,,0.2025,2.309,1.841,24.62,358.22,196.56,52.92,0.281,1280.0,0.849,0,5420
  1319 Disa (1934 FO),MBA,N,N,10.68,25.651,0.097,7.08,,,0.2022,2.994,2.388,2.8,256.03,316.05,253.98,0.1903,1890.0,1.38,0,8298
  1320 Impala (1934 JG),MBA,N,N,10.87,37.331,0.078,6.1713,,,0.2364,2.983,2.278,19.85,71.71,206.93,240.89,0.1913,1880.0,1.28,0,6464
  1321 Majuba (1934 JH),MBA,N,N,10.1,37.137,0.083,5.207,,,0.1692,2.941,2.443,9.51,317.67,344.83,359.88,0.1954,1840.0,1.43,0,6671
  1322 Coppernicus (1934 LA),MBA,N,N,12.23,9.996,0.211,4.354,,,0.2345,2.422,1.854,23.36,253.13,29.29,74.7,0.2615,1380.0,0.859,0,6587
  1323 Tugela (1934 LD),OMB,N,N,9.83,78.295,0.018,19.5,,,0.1505,3.219,2.735,18.94,44.52,141.38,18.95,0.1706,2110.0,1.76,0,5715
  1324 Knysna (1934 LL),MBA,N,N,13.19,6.456,0.321,2.5538,,,0.164,2.184,1.826,4.52,304.28,329.98,103.84,0.3053,1180.0,0.81,0,8489
  1325 Inanda (1934 NR),MBA,N,N,12.15,10.89,0.374,20.52,,,0.2552,2.54,1.892,7.41,14.24,336.93,174.44,0.2434,1480.0,0.888,0,5402
  1326 Losaka (1934 NS),MBA,N,N,10.93,26.336,0.089,6.9,,,0.2242,2.668,2.07,15.98,101.64,278.44,300.18,0.2262,1590.0,1.14,0,5610
  1327 Namaqua (1934 RT),MBA,N,N,12.15,22.318,0.027,,,,0.1628,2.779,2.327,5.82,57.72,269.5,242.25,0.2128,1690.0,1.32,0,6437
  1328 Devota (1925 UA),OMB,N,N,10.03,53.697,0.046,17.1243,,,0.1367,3.502,3.023,5.77,222.55,171.6,107.65,0.1504,2390.0,2.03,0,6498
  1329 Eliane (1933 FL),MBA,N,N,11.03,19.467,0.149,137.8,,,0.1744,2.616,2.16,14.5,131.83,165.8,215.37,0.2329,1550.0,1.15,0,14633
  1330 Spiridonia (1925 DB),MBA,N,N,10.21,68.417,0.032,9.67,,,0.0748,3.17,2.933,15.96,158.78,2.7,269.55,0.1746,2060.0,1.94,0,12356
  1331 Solvejg (1933 QS),MBA,N,N,10.67,36.824,0.121,19.33,,,0.1895,3.101,2.513,3.1,121.31,184.29,328.83,0.1805,1990.0,1.5,0,7871
  1332 Marconia (1934 AA),MBA,N,N,10.61,46.796,0.063,19.16,,,0.1356,3.058,2.644,2.45,13.45,347.94,158.63,0.1843,1950.0,1.64,0,5896
