id,name,nasaJplUrl,absoluteMagnitude,estimatedDiameterMinKm,estimatedDiameterMaxKm,isPotentiallyHazardous,isSentryObject,closeApproachDate,closeApproachVelocityKmh,missDistanceKm,orbitingBody,class,neo,pha,H,diameter,albedo,rot_per,GM,density,e,a,q,i,om,w,ma,n,per,moid,condition_code,n_obs_used
2332775,332775 (2009 VO24),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2332775,19.7,0.3051792326,0.6824015094,False,False,1906-04-27,53338.7135993396,21683558.83026936,Earth,APO,Y,N,19.7,0.467,0.098,,,,0.4619,1.547,0.833,6.06,163.66,343.58,65.24,0.5121,703.0,0.0743,0.0,168
2333578,333578 (2006 KM103),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2333578,20.18,0.2446554962,0.5470663205,True,False,1933-10-17,35036.4776718419,22602652.16526162,Earth,APO,Y,Y,20.18,0.204,0.352,5.737,,,0.3766,1.573,0.981,11.68,169.45,197.01,235.5,0.4995,721.0,0.0136,0.0,385
2337248,337248 (2000 RH60),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2337248,20.08,0.2561857545,0.5728487619,False,False,1901-10-05,51559.1157345574,34195867.27636664,Earth,ATE,Y,N,20.08,0.846,0.025,25.2,,,0.5513,0.8259,0.371,19.65,177.86,354.41,21.55,1.313,274.0,0.176,0.0,628
2333889,333889 (1998 SV4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2333889,18.24,0.5977987142,1.3367185619,False,False,1933-06-16,221477.2982141548,14510577.687438844,Merc,ATE,Y,N,18.24,0.919,0.11,2.817,,,0.642,0.8165,0.292,53.3,177.24,359.52,101.92,1.336,269.0,0.336,0.0,1038
2334673,334673 (2003 AL18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2334673,17.98,0.67383719,1.5067457626,False,False,1909-02-16,50822.3440921849,25876924.32257593,Earth,APO,Y,N,17.98,0.57,0.376,2.484,,,0.4166,1.684,0.983,15.72,312.88,246.72,127.66,0.4508,799.0,0.134,0.0,650
2338347,338347 (2002 XG4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2338347,18.31,0.5788352575,1.2943149835,False,False,,,,,AMO,Y,N,18.31,1.42,0.046,,,,0.4784,2.267,1.183,20.98,259.11,238.55,243.22,0.2887,1250.0,0.315,0.0,366
2337119,337119 (1999 TK12),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2337119,18.6,0.5064714588,1.1325046106,False,False,2059-03-07,54728.6737602888,29854610.16752613,Earth,AMO,Y,N,18.6,0.521,0.235,,,,0.393,1.683,1.022,24.5,359.04,112.24,292.58,0.4515,797.0,0.194,0.0,486
2343166,343166 (2009 SO103),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2343166,17.42,0.8720772891,1.9500241,False,False,1905-02-27,75036.7076364882,61243643.024800174,Earth,APO,Y,N,17.42,0.67,0.431,,,,0.6636,2.004,0.674,29.49,194.63,304.65,195.93,0.3474,1040.0,0.148,0.0,320
2345646,345646 (2006 TN),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2345646,19.74,0.2996090839,0.6699462782,False,False,1932-12-01,30472.7914875909,74480900.99862237,Earth,AMO,Y,N,19.74,0.413,0.117,3.05,,,0.3451,1.562,1.023,17.28,24.29,131.72,176.34,0.5051,713.0,0.0968,0.0,382
2341843,341843 (2008 EV5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2341843,20.05,0.2597496533,0.580817882,True,False,1900-07-30,17632.0164153715,22583893.460031267,Earth,ATE,Y,Y,20.05,0.4,0.137,3.725,,,0.0828,0.9598,0.88,7.45,93.19,235.92,122.87,1.048,343.0,0.0137,0.0,1486
2345705,345705 (2006 VB14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2345705,18.58,0.5111577815,1.1429835468,False,False,1901-09-27,117381.7220340049,4918774.001256445,Merc,ATE,Y,N,18.58,0.406,0.402,3.204,,,0.4211,0.767,0.444,31.03,258.71,346.46,302.36,1.467,245.0,0.0786,0.0,1416
2345722,345722 (2007 BG29),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2345722,18.23,0.6005580277,1.3428885744,False,False,1901-11-29,39376.826469274,22853594.394223344,Earth,ATE,Y,N,18.23,0.653,0.258,,,,0.3347,0.8326,0.554,18.51,60.95,245.15,140.87,1.297,278.0,0.0875,0.0,528
2349074,349074 (2007 BM8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2349074,18.39,0.5578982211,1.2474983468,False,False,1903-03-20,117203.320879749,10021081.969804946,Merc,APO,Y,N,18.39,1.081,0.067,,,,0.7209,1.341,0.374,27.64,87.62,179.31,343.05,0.6344,568.0,0.407,0.0,217
2349219,349219 (2007 SV11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2349219,18.13,0.6288614556,1.4061769631,False,False,1902-06-26,82386.5666451325,32624528.065922443,Earth,APO,Y,N,18.13,0.583,0.272,,,,0.494,1.734,0.877,32.22,292.21,23.73,349.26,0.4316,834.0,0.112,0.0,191
2349068,349068 (2006 YT13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2349068,18.3,0.5815070396,1.30028927,True,False,1920-07-22,85725.8781484964,7149397.128383734,Earth,APO,Y,Y,18.3,0.496,0.343,2.433,,,0.4258,1.323,0.76,38.25,116.68,105.46,104.16,0.6478,556.0,0.0386,0.0,500
2349925,349925 (2009 WC26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2349925,17.34,0.9048049682,2.0232054153,False,False,1916-02-05,24299.5538860401,226920668.3908824,Juptr,APO,Y,N,17.34,0.92,0.229,,,,0.6971,2.172,0.658,12.01,203.04,350.89,313.55,0.308,1170.0,0.199,0.0,515
2350513,350513 (2000 BG19),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2350513,18.06,0.6494638409,1.4522452972,False,False,1928-10-31,26732.2509020555,293230516.7507465,Juptr,AMO,Y,N,18.06,1.77,0.043,,,,0.5544,2.675,1.192,12.45,144.7,82.95,310.23,0.2253,1600.0,0.297,0.0,375
2345813,345813 (2007 HX4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2345813,17.8,0.7320739893,1.6369672047,False,False,1938-10-27,116887.2475893984,25774276.08353908,Earth,APO,Y,N,17.8,1.377,0.069,,,,0.3319,1.318,0.88,56.55,41.67,14.55,201.45,0.6517,552.0,0.104,0.0,273
2356394,356394 (2010 QD2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2356394,17.46,0.8561600847,1.9144321491,False,False,1906-02-07,22988.091966879,245180669.24003443,Juptr,APO,Y,N,17.46,1.071,0.152,,,,0.7857,2.009,0.43,10.66,120.53,126.03,150.96,0.3461,1040.0,0.0609,0.0,338
2357022,357022 (1999 YG3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2357022,19.07,0.407901194,0.912094798,True,False,1901-01-18,67992.5095356254,19135446.16321231,Earth,APO,Y,Y,19.07,0.432,0.217,,,,0.3296,1.285,0.861,34.52,293.25,250.24,229.28,0.6769,532.0,0.0414,0.0,327
2357024,357024 (1999 YR14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2357024,19.47,0.3392774354,0.7586474087,True,False,1906-08-06,25993.2951913367,12323678.69663984,Mars,APO,Y,Y,19.47,0.255,0.43,4.2477,,,0.4001,1.651,0.991,3.73,2.97,9.71,111.52,0.4645,775.0,0.00712,0.0,1298
2355770,355770 (2008 RE80),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2355770,18.35,0.5682703234,1.2706910727,False,False,1932-03-29,36105.3596234362,25353877.48068612,Earth,AMO,Y,N,18.35,1.199,0.054,,,,0.2459,1.482,1.117,16.59,181.98,26.26,327.28,0.5466,659.0,0.135,0.0,412
2360191,360191 (1988 TA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2360191,21.08,0.1616422833,0.3614431336,True,False,1902-06-10,34781.4438428673,8471760.379390122,Mars,APO,Y,Y,21.08,0.4,,,,,0.4787,1.54,0.803,2.53,194.6,105.34,175.56,0.5155,698.0,0.00571,0.0,304
2363024,363024 (1998 OK1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363024,19.42,0.3471802221,0.776318577,True,False,1920-01-11,43817.2710343326,11847294.1082049,Earth,APO,Y,Y,19.42,0.558,0.099,,,,0.4292,1.356,0.774,13.99,109.64,298.65,50.61,0.6241,577.0,0.0403,0.0,291
2363599,363599 (2004 FG11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363599,21.05,0.1638909515,0.3664713084,True,False,1902-08-17,61542.2183721214,5972319.902930123,Mars,APO,Y,Y,21.05,0.152,0.306,7.021,,,0.724,1.586,0.438,3.13,83.44,228.81,266.81,0.4934,730.0,0.0203,0.0,525
2365449,365449 (2010 NJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2365449,20.28,0.233644185,0.5224442801,False,False,1909-06-12,82011.4098200935,40572841.15984434,Earth,ATE,Y,N,20.28,0.215,0.264,,,,0.5406,0.9685,0.445,11.22,128.23,358.58,128.9,1.034,348.0,0.155,0.0,197
2367684,367684 (2010 OS22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2367684,18.07,0.6464798256,1.4455728362,False,False,1922-08-22,86510.0049119406,27450386.491353083,Earth,APO,Y,N,18.07,0.498,0.412,,,,0.6887,1.637,0.51,9.36,256.9,179.66,86.92,0.4707,765.0,0.159,0.0,452
2368184,368184 (2000 RN77),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2368184,19.36,0.3569069267,0.7980681497,False,False,1900-11-07,51769.1063468362,4053066.775503647,Venus,ATE,Y,N,19.36,0.381,0.193,,,,0.3182,0.9513,0.649,16.1,312.68,211.76,253.83,1.062,339.0,0.107,0.0,488
2361538,361538 (2007 JZ20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2361538,18.67,0.4904050984,1.0965791366,False,False,2023-09-09,57993.5968482517,11490105.377598995,Mars,APO,Y,N,18.67,0.479,0.313,,,,0.335,1.311,0.872,40.48,200.48,139.02,58.07,0.6566,548.0,0.0662,0.0,686
2363027,363027 (1998 ST27),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363027,19.58,0.3225187565,0.7211738634,True,False,1906-04-07,92272.7575900498,1034645.901255109,Merc,ATE,Y,Y,19.58,0.578,0.059,3.0,,,0.5298,0.8198,0.386,21.05,197.51,322.44,88.41,1.328,271.0,0.00981,0.0,1047
2363626,363626 (2004 RA11),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363626,18.92,0.437074004,0.9773271842,False,False,,,,,AMO,Y,N,18.92,0.633,0.135,,,,0.3994,1.824,1.096,39.36,169.7,276.45,168.23,0.4,900.0,0.395,0.0,209
2365424,365424 (2010 KX7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2365424,21.91,0.1102947845,0.2466266358,True,False,1944-05-15,72658.118530768,63614223.83046616,Earth,ATE,Y,Y,21.91,0.212,0.075,,,,0.1709,0.9893,0.82,21.49,46.45,61.94,12.53,1.002,359.0,0.0311,1.0,95
2367248,367248 (2007 MK13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2367248,20.21,0.2412986969,0.5395602892,True,False,1899-12-31,37870.4107302739,38461716.16800221,Earth,APO,Y,Y,20.21,0.386,0.119,5.286,,,0.1397,1.025,0.881,19.88,95.07,259.97,205.52,0.9504,379.0,0.0348,1.0,310
2369264,369264 (2009 MS),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2369264,16.34,1.4340192346,3.2065644897,True,False,1945-11-27,118373.1346072764,21800212.272297744,Earth,APO,Y,Y,16.34,1.515,0.232,,,,0.5701,2.005,0.862,52.37,252.04,219.54,48.3,0.3471,1040.0,0.0435,0.0,459
2369454,369454 (2010 NZ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2369454,19.09,0.4041615334,0.9037326626,False,False,1902-08-07,81588.516476918,44388726.84045288,Earth,APO,Y,N,19.09,0.846,0.036,,,,0.6466,1.373,0.485,32.76,158.97,37.89,263.82,0.6126,588.0,0.274,0.0,86
2371660,371660 (2007 CN26),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2371660,21.09,0.1608996045,0.3597824532,True,False,1929-06-16,22025.2104221308,19751203.442675095,Earth,APO,Y,Y,21.09,0.23,0.16,,,,0.2692,1.293,0.945,7.58,159.26,135.69,139.99,0.6707,537.0,0.00281,0.0,293
2363814,363814 (2005 ND7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363814,17.97,0.6769474811,1.513700585,False,False,1917-07-01,123796.949805801,74001441.09685427,Earth,APO,Y,N,17.97,1.105,0.1,6.6,,,0.4827,1.964,1.016,52.58,110.06,241.48,122.19,0.3581,1010.0,0.188,0.0,375
2366774,366774 (2004 TB18),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2366774,17.87,0.708851033,1.5850390958,True,False,1917-02-23,41214.0073869007,30713360.14985735,Earth,APO,Y,Y,17.87,0.859,0.199,,,,0.4508,1.815,0.997,13.2,120.97,13.19,171.81,0.4031,893.0,0.0195,0.0,698
2371336,371336 (2006 KD1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2371336,17.38,0.8882904164,1.9862777548,False,False,1911-06-07,109106.4147062936,20938874.05233829,Venus,APO,Y,N,17.38,1.137,0.18,,,,0.785,2.481,0.533,30.79,168.92,338.25,9.74,0.2523,1430.0,0.416,0.0,307
2373135,373135 (2011 SD173),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2373135,19.52,0.3315545381,0.7413784854,True,False,1909-03-23,76991.5072330549,43653275.18321908,Earth,APO,Y,Y,19.52,1.05,0.025,,,,0.4975,1.653,0.83,4.39,203.03,59.66,308.19,0.464,776.0,0.00215,0.0,217
2374449,374449 (2005 XD1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2374449,19.39,0.3520099801,0.7871182442,False,False,1909-01-11,35958.3087883366,28085181.161918245,Earth,AMO,Y,N,19.39,0.414,0.179,,,,0.3066,1.621,1.124,18.28,287.34,198.76,225.1,0.4778,753.0,0.15,0.0,356
2363505,363505 (2003 UC20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363505,18.47,0.5377184977,1.2023751136,True,False,1900-01-11,52336.0031020895,12168121.14669478,Merc,ATE,Y,Y,18.47,1.876,0.029,29.6,,,0.3369,0.7812,0.518,3.78,187.92,60.17,117.8,1.427,252.0,0.0352,0.0,1071
2363831,363831 (2005 PY16),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2363831,19.33,0.3618719966,0.8091703835,True,False,1905-07-28,44034.5794169236,13990271.164371904,Earth,APO,Y,Y,19.33,0.371,0.268,,,,0.5252,1.976,0.938,6.42,159.29,193.53,109.41,0.355,1010.0,0.0429,0.0,240
2364762,364762 (2007 XC10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2364762,19.38,0.3536347843,0.7907514169,False,False,1906-11-30,85376.1421962025,60959731.818856366,Earth,AMO,Y,N,19.38,1.047,0.028,,,,0.2259,1.619,1.254,47.94,254.02,112.5,304.4,0.4783,753.0,0.411,0.0,97
2364877,364877 (2008 EM9),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2364877,17.34,0.9048049682,2.0232054153,False,False,1909-02-28,116207.619269895,21718952.22025223,Venus,APO,Y,N,17.34,0.786,0.317,43.6586,,,0.8525,1.959,0.289,9.44,229.68,181.79,185.09,0.3595,1000.0,0.135,0.0,526
2365071,365071 (2009 AV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2365071,18.18,0.6145468212,1.3741684676,True,False,1918-08-15,91679.1552518587,60321285.808359616,Earth,APO,Y,Y,18.18,0.674,0.246,,,,0.0739,1.03,0.954,45.87,150.73,322.12,97.1,0.9433,382.0,0.0218,0.0,1195
2380188,380188 (2000 WC67),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2380188,18.81,0.4597851883,1.028110936,False,False,1914-07-06,14925.5690611609,173627349.44433135,Juptr,AMO,Y,N,18.81,1.312,0.037,,,,0.5826,2.673,1.116,9.93,249.72,251.69,220.38,0.2255,1600.0,0.21,0.0,239
2381677,381677 (2009 BJ81),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2381677,18.36,0.5656593584,1.2648527775,False,False,1933-11-04,45476.1075696278,8722991.451919243,Mars,APO,Y,N,18.36,0.472,0.346,325.0,,,0.4559,1.851,1.007,5.84,108.47,90.65,227.95,0.3914,920.0,0.0979,0.0,1939
2381989,381989 (2010 HR80),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2381989,19.87,0.2821986791,0.6310154296,False,False,1902-09-29,66291.9191835599,24513761.648398694,Earth,APO,Y,N,19.87,0.783,0.02,,,,0.4958,1.347,0.679,26.72,6.19,291.34,292.2,0.6302,571.0,0.105,0.0,175
2386720,386720 (2009 XC2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386720,17.04,1.038855101,2.3229506246,False,False,,,,,AMO,Y,N,17.04,0.964,0.244,,,,0.5826,2.645,1.104,25.78,104.14,93.26,233.28,0.2291,1570.0,0.393,0.0,352
2386847,386847 (2010 LR33),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2386847,18.06,0.6494638409,1.4522452972,True,False,,,,,APO,Y,Y,18.06,0.663,0.211,,,,0.4625,1.692,0.909,5.83,352.07,333.21,348.35,0.4479,804.0,0.0291,0.0,433
2387505,387505 (1998 KN3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387505,18.78,0.4661814374,1.0424133839,True,False,1901-03-02,119507.1021223474,7939904.840920033,Earth,APO,Y,Y,18.78,1.06,0.074,,,,0.8734,1.542,0.195,2.29,313.22,71.27,94.65,0.5147,699.0,0.0183,0.0,1501
2377732,377732 (2005 XJ8),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2377732,17.06,1.0293308202,2.3016536853,True,False,1904-01-25,64576.6645227394,21475380.543707322,Earth,APO,Y,Y,17.06,0.986,0.288,42.89,,,0.6205,1.931,0.733,23.56,115.79,67.45,124.43,0.3672,980.0,0.016,0.0,874
2385343,385343 (2002 LV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2385343,16.55,1.3018321019,2.9109850751,True,False,1935-08-08,70687.4034027704,5282993.936470858,Earth,APO,Y,Y,16.55,1.359,0.334,6.195,,,0.6051,2.314,0.914,29.53,132.14,224.23,212.48,0.2799,1290.0,0.00664,0.0,1961
2387746,387746 (2003 MH4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2387746,20.13,0.2503542548,0.5598091321,True,False,1901-06-04,32909.6637342725,2119824.736293684,Earth,APO,Y,Y,20.13,0.366,0.132,,,,0.5131,1.963,0.956,3.91,259.48,323.53,70.73,0.3584,1000.0,0.00218,0.0,576
2388189,388189 (2006 DS14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2388189,20.53,0.208235599,0.4656289548,False,False,1900-02-21,52329.6867096929,25632800.43541349,Earth,ATE,Y,N,20.53,0.315,0.123,,,,0.3365,0.8638,0.573,26.54,162.24,187.5,11.82,1.228,293.0,0.155,0.0,264
2389694,389694 (2011 QD48),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2389694,18.2,0.6089126221,1.3615700154,True,False,1916-03-15,56812.575587503,4293071.694752653,Earth,APO,Y,Y,18.2,0.451,0.456,5.24,,,0.4922,1.545,0.785,19.07,358.78,106.8,61.92,0.5131,702.0,0.018,0.0,825
2393569,393569 (2003 JC13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2393569,20.3,0.2315021222,0.5176544822,False,False,1906-11-16,37974.1302827244,8445325.49329454,Venus,APO,Y,N,20.3,0.551,0.048,,,,0.3152,1.066,0.73,8.51,205.79,172.03,48.8,0.8951,402.0,0.143,0.0,515
2394130,394130 (2006 HY51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2394130,17.22,0.9562137328,2.1381589077,False,False,1911-01-06,53390.0679661026,271924772.21805274,Juptr,APO,Y,N,17.22,1.218,0.157,,,,0.9684,2.589,0.082,33.53,40.62,341.98,228.07,0.2366,1520.0,0.113,0.0,315
2395143,395143 (2010 CN1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2395143,18.95,0.4310771239,0.9639177525,False,False,1910-11-09,54844.6753704524,24879843.493662916,Earth,APO,Y,N,18.95,0.636,0.124,,,,0.439,1.499,0.841,20.97,216.42,192.5,250.47,0.5371,670.0,0.144,0.0,183
2391151,391151 (2005 YY93),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391151,17.23,0.9518203298,2.1283349598,False,False,1906-02-11,89655.063268118,44613462.49958822,Earth,APO,Y,N,17.23,1.745,0.084,,,,0.8811,2.584,0.307,24.8,294.8,313.35,265.81,0.2373,1520.0,0.106,0.0,403
2391211,391211 (2006 HZ51),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2391211,18.48,0.5352479056,1.1968507018,True,False,1912-05-31,41175.9467460731,21462203.14052944,Earth,AMO,Y,Y,18.48,0.412,0.415,,,,0.45,1.898,1.044,12.41,84.27,193.37,138.06,0.3771,955.0,0.0335,0.0,207
2393359,393359 (1998 ME3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2393359,19.44,0.3439972547,0.7692012455,False,False,1937-07-09,23374.5113099933,22489385.24501536,Earth,AMO,Y,N,19.44,0.774,0.062,,,,0.4836,2.179,1.125,6.01,129.36,165.65,182.24,0.3064,1180.0,0.111,0.0,280
2408751,408751 (1987 SF3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2408751,19.02,0.4174024334,0.933340215,False,False,1906-09-11,38008.1678979218,23271917.117193036,Earth,AMO,Y,N,19.02,0.399,0.278,21.0,,,0.5344,2.254,1.049,3.35,186.84,134.79,116.58,0.2913,1240.0,0.0543,0.0,384
2411201,411201 (2010 LJ14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2411201,17.8,0.7320739893,1.6369672047,False,False,1931-02-16,23460.9102379459,28104377.590516217,Earth,AMO,Y,N,17.8,0.658,0.31,113.0,,,0.3418,1.626,1.07,12.03,177.36,295.41,269.66,0.4753,757.0,0.172,0.0,1506
2413038,413038 (2001 MF1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413038,16.94,1.0878148336,2.4324279148,False,False,,,,,AMO,Y,N,16.94,1.237,0.301,6.569,,,0.577,2.649,1.121,23.97,288.58,76.61,215.94,0.2286,1570.0,0.341,0.0,639
2413421,413421 (2004 VA15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413421,18.27,0.5895966084,1.3183780956,False,False,1933-12-01,21517.0585650213,181907277.1838673,Juptr,AMO,Y,N,18.27,1.9,0.023,,,,0.5846,2.903,1.206,17.82,34.65,332.24,99.41,0.1993,1810.0,0.236,0.0,222
2415711,415711 (1998 WT7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415711,19.01,0.4193290755,0.9376483177,False,False,1904-12-01,75012.4818570442,14625317.219197812,Earth,AMO,Y,N,19.01,0.346,0.371,,,,0.11,1.152,1.025,40.7,248.26,235.94,259.17,0.7973,452.0,0.0849,0.0,513
2410088,410088 (2007 EJ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410088,18.2,0.6089126221,1.3615700154,False,False,1943-12-12,38780.0159267779,9373357.03174314,Earth,APO,Y,N,18.2,1.032,0.095,4.5569,,,0.6293,2.501,0.927,8.32,61.73,3.64,276.14,0.2492,1440.0,0.0573,0.0,1814
2410777,410777 (2009 FD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2410777,22.18,0.0973991073,0.217791025,False,False,1910-05-30,33303.9029553763,10308256.458805569,Mars,APO,Y,N,22.18,0.472,0.01,4.0,,,0.4931,1.164,0.59,3.12,9.17,281.66,50.41,0.7849,459.0,0.0021,0.0,516
2413192,413192 (2002 VY94),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2413192,16.91,1.1029478453,2.4662663578,False,False,1904-02-11,27989.8167574671,27707740.200787053,Earth,AMO,Y,N,16.91,2.16,0.043,,,,0.6571,3.245,1.113,9.12,280.8,233.36,306.43,0.1686,2140.0,0.174,0.0,697
2414286,414286 (2008 OC6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414286,18.59,0.5088092249,1.1377320144,True,False,1903-05-29,52198.1102752646,15799796.004448459,Venus,ATE,Y,Y,18.59,0.369,0.471,,,,0.1992,0.9231,0.739,21.85,177.57,295.87,96.24,1.111,324.0,0.0306,0.0,527
2414746,414746 (2010 EH20),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2414746,17.86,0.7121229407,1.5923553038,False,False,1904-08-02,47295.1863380664,62925131.99963323,Earth,AMO,Y,N,17.86,1.8,0.019,,,,0.523,2.621,1.25,23.87,120.65,207.67,210.66,0.2323,1550.0,0.267,0.0,241
2415986,415986 (2002 AT5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2415986,18.03,0.6584987829,1.4724480417,False,False,1903-07-07,35086.1726899704,299134714.2416952,Juptr,AMO,Y,N,18.03,1.072,0.088,,,,0.5461,2.664,1.21,25.73,332.21,181.5,158.85,0.2266,1590.0,0.22,0.0,184
2416071,416071 (2002 NV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416071,18.05,0.6524616298,1.4589485569,False,False,1952-08-31,19936.5465480031,295807368.3205341,Juptr,AMO,Y,N,18.05,0.803,0.189,17.7,,,0.6171,2.666,1.021,22.27,294.23,271.81,155.81,0.2264,1590.0,0.307,0.0,239
2416694,416694 (2004 YR32),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416694,17.67,0.777239702,1.7379608086,False,False,1915-03-07,30656.7437504193,217700298.77279836,Juptr,APO,Y,N,17.67,2.292,0.031,50.3,,,0.6984,3.071,0.926,20.45,89.89,89.04,317.65,0.1832,1970.0,0.246,0.0,359
2418094,418094 (2007 WV4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418094,19.65,0.3122877701,0.6982966825,True,False,1912-06-02,85151.8277444614,6611336.150587749,Earth,APO,Y,Y,19.65,0.89,0.042,9.929,,,0.4408,1.486,0.831,38.34,249.86,297.64,268.04,0.5439,662.0,0.019,0.0,399
2418929,418929 (2009 DM1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2418929,17.03,1.0436502383,2.3336728776,False,False,1911-08-21,22735.85439973,147829382.77282292,Juptr,AMO,Y,N,17.03,1.432,0.137,4.59,,,0.6407,2.894,1.04,15.2,197.58,219.77,151.56,0.2002,1800.0,0.109,0.0,2675
